# Generated from: https://github.com/Esri/military-features-data/tree/master/data/mil2525c
# License: Apache V2: https://github.com/Esri/military-features-data/blob/master/license.txt

Ground Controlled Approach U,IUGPSRCA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Controlled Approach; Iugpsrca-------
Ground Data Transmission F,IFGPSRD--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Data Transmission; Ifgpsrd--------
Ground Data Transmission H,IHGPSRD--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Data Transmission; Ihgpsrd--------
Ground Data Transmission N,INGPSRD--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Data Transmission; Ingpsrd--------
Ground Data Transmission U,IUGPSRD--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Data Transmission; Iugpsrd--------
Ground Early Warning F,IFGPSRE--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Early Warning; Ifgpsre--------
Ground Early Warning H,IHGPSRE--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Early Warning; Ihgpsre--------
Ground Early Warning N,INGPSRE--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Early Warning; Ingpsre--------
Ground Early Warning U,IUGPSRE--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Early Warning; Iugpsre--------
Ground Fire Control F,IFGPSRF--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Fire Control; Ifgpsrf--------
Ground Fire Control H,IHGPSRF--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Fire Control; Ihgpsrf--------
Ground Fire Control N,INGPSRF--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Fire Control; Ingpsrf--------
Ground Fire Control U,IUGPSRF--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Fire Control; Iugpsrf--------
Ground Height Finding F,IFGPSRH--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Height Finding; Ifgpsrh--------
Ground Height Finding H,IHGPSRH--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Height Finding; Ihgpsrh--------
Ground Height Finding N,INGPSRH--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Height Finding; Ingpsrh--------
Ground Height Finding U,IUGPSRH--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Height Finding; Iugpsrh--------
Ground Identification Friend Foe (interrogator) F,IFGPSRI--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Identification Friend Foe (interrogator); Ifgpsri--------
Ground Identification Friend Foe (interrogator) H,IHGPSRI--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Identification Friend Foe (interrogator); Ihgpsri--------
Ground Identification Friend Foe (interrogator) N,INGPSRI--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Identification Friend Foe (interrogator); Ingpsri--------
Ground Identification Friend Foe (interrogator) U,IUGPSRI--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Identification Friend Foe (interrogator); Iugpsri--------
Ground Meteorological (military) F,IFGPSRMM-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Meteorological (military); Ifgpsrmm-------
Ground Meteorological (military) H,IHGPSRMM-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Meteorological (military); Ihgpsrmm-------
Ground Meteorological (military) N,INGPSRMM-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Meteorological (military); Ingpsrmm-------
Ground Meteorological (military) U,IUGPSRMM-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Meteorological (military); Iugpsrmm-------
Ground Missile Acquisition F,IFGPSRMA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Acquisition; Ifgpsrma-------
Ground Missile Acquisition H,IHGPSRMA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Acquisition; Ihgpsrma-------
Ground Missile Acquisition N,INGPSRMA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Acquisition; Ingpsrma-------
Ground Missile Acquisition U,IUGPSRMA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Acquisition; Iugpsrma-------
Ground Missile Guidance F,IFGPSRMG-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Guidance; Ifgpsrmg-------
Ground Missile Guidance H,IHGPSRMG-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Guidance; Ihgpsrmg-------
Ground Missile Guidance N,INGPSRMG-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Guidance; Ingpsrmg-------
Ground Missile Guidance U,IUGPSRMG-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Guidance; Iugpsrmg-------
Ground Missile Tracking F,IFGPSRMT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Tracking; Ifgpsrmt-------
Ground Missile Tracking H,IHGPSRMT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Tracking; Ihgpsrmt-------
Ground Missile Tracking N,INGPSRMT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Tracking; Ingpsrmt-------
Ground Missile Tracking U,IUGPSRMT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Missile Tracking; Iugpsrmt-------
Ground Multifunction F,IFGPSRMF-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Multifunction; Ifgpsrmf-------
Ground Multifunction H,IHGPSRMF-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Multifunction; Ihgpsrmf-------
Ground Multifunction N,INGPSRMF-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Multifunction; Ingpsrmf-------
Ground Multifunction U,IUGPSRMF-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Multifunction; Iugpsrmf-------
Ground Omni-line Of Sight (LOS) F,IFGPSCO--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Ifgpsco--------
Ground Omni-line Of Sight (LOS) H,IHGPSCO--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Ihgpsco--------
Ground Omni-line Of Sight (LOS) N,INGPSCO--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Ingpsco--------
Ground Omni-line Of Sight (LOS) U,IUGPSCO--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Iugpsco--------
Ground Point-to-point Line Of Sight (LOS) F,IFGPSCP--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Ifgpscp--------
Ground Point-to-point Line Of Sight (LOS) H,IHGPSCP--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Ihgpscp--------
Ground Point-to-point Line Of Sight (LOS) N,INGPSCP--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Ingpscp--------
Ground Point-to-point Line Of Sight (LOS) U,IUGPSCP--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Iugpscp--------
Ground Satellite Uplink F,IFGPSCS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Satellite Uplink; Ifgpscs--------
Ground Satellite Uplink H,IHGPSCS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Satellite Uplink; Ihgpscs--------
Ground Satellite Uplink N,INGPSCS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Satellite Uplink; Ingpscs--------
Ground Satellite Uplink U,IUGPSCS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Satellite Uplink; Iugpscs--------
Ground Shell Tracking F,IFGPSRS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Shell Tracking; Ifgpsrs--------
Ground Shell Tracking H,IHGPSRS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Shell Tracking; Ihgpsrs--------
Ground Shell Tracking N,INGPSRS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Shell Tracking; Ingpsrs--------
Ground Shell Tracking U,IUGPSRS--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Shell Tracking; Iugpsrs--------
Ground Target Acquisition F,IFGPSRTA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Acquisition; Ifgpsrta-------
Ground Target Acquisition H,IHGPSRTA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Acquisition; Ihgpsrta-------
Ground Target Acquisition N,INGPSRTA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Acquisition; Ingpsrta-------
Ground Target Acquisition U,IUGPSRTA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Acquisition; Iugpsrta-------
Ground Target Illuminator F,IFGPSRTI-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Illuminator; Ifgpsrti-------
Ground Target Illuminator H,IHGPSRTI-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Illuminator; Ihgpsrti-------
Ground Target Illuminator N,INGPSRTI-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Illuminator; Ingpsrti-------
Ground Target Illuminator U,IUGPSRTI-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Illuminator; Iugpsrti-------
Ground Target Tracking F,IFGPSRTT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Tracking; Ifgpsrtt-------
Ground Target Tracking H,IHGPSRTT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Tracking; Ihgpsrtt-------
Ground Target Tracking N,INGPSRTT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Tracking; Ingpsrtt-------
Ground Target Tracking U,IUGPSRTT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Target Tracking; Iugpsrtt-------
Ground Unknown F,IFGPSRU--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Unknown; Ifgpsru--------
Ground Unknown H,IHGPSRU--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Unknown; Ihgpsru--------
Ground Unknown N,INGPSRU--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Unknown; Ingpsru--------
Ground Unknown U,IUGPSRU--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Unknown; Iugpsru--------
Sea Surface Cellular Mobile F,IFSPSCC--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Communications; Cellular Mobile; Ifspscc--------
Sea Surface Cellular Mobile H,IHSPSCC--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Communications; Cellular Mobile; Ihspscc--------
Sea Surface Cellular Mobile N,INSPSCC--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Communications; Cellular Mobile; Inspscc--------
Sea Surface Cellular Mobile U,IUSPSCC--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Communications; Cellular Mobile; Iuspscc--------
Sea Surface Controlled Approach F,IFSPSRCA-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Approach; Ifspsrca-------
Sea Surface Controlled Approach H,IHSPSRCA-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Approach; Ihspsrca-------
Sea Surface Controlled Approach N,INSPSRCA-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Approach; Inspsrca-------
Sea Surface Controlled Approach U,IUSPSRCA-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Approach; Iuspsrca-------
Sea Surface Controlled Intercept F,IFSPSRCI-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Intercept; Ifspsrci-------
Sea Surface Controlled Intercept H,IHSPSRCI-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Intercept; Ihspsrci-------
Sea Surface Controlled Intercept N,INSPSRCI-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Intercept; Inspsrci-------
Sea Surface Controlled Intercept U,IUSPSRCI-------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Controlled Intercept; Iuspsrci-------
Sea Surface Data Transmission F,IFSPSRD--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Data Transmission; Ifspsrd--------
Sea Surface Data Transmission H,IHSPSRD--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Data Transmission; Ihspsrd--------
Sea Surface Data Transmission N,INSPSRD--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Data Transmission; Inspsrd--------
Sea Surface Data Transmission U,IUSPSRD--------,Signals Intelligence.style,Sea Surface Track,P,Appendix D;  Signals Intelligence; Sea Surface Track; Signal Intercept; Radar; Data Transmission; Iuspsrd--------
